#t,px,py,pz,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,accx,accy,accz,trajx,trajy,trajz,trajvx,trajvy,trajvz,Fbz,mx,my,mz,qdx,qdy,qdz,qdw,pxhat,pyhat,pzhat,vxhat,vyhat,vzhat,qxhat,qyhat,qzhat,qwhat,wxhat,wyhat,wzhat
0.1015   1.46589   9.48171  -16.6595   14.4084   2.84455   1.32332 -0.501718  0.114885  0.105383  0.850867  0.745561  0.354191  -0.39595 -0.870901  -8.96186   3.88236  1.46756  9.49616 -16.6528 14.4484 3.07389 1.39592 -5.3873 -0.460445 0.0297645 -0.123907  -0.50994  0.115002 0.0891872   0.84781   1.65218   9.60186  -16.6525   14.5628   2.87881   1.34245 -0.460742  0.109269   0.11633  0.873066 -0.213108  0.416996 -0.550297
0.106333   1.53553   9.49546  -16.6531   14.4037   2.79883   1.34621 -0.500384  0.115323  0.103933  0.851772 -0.213209  0.415167 -0.545671 -0.875542  -8.69179   4.02369 1.53739 9.51093 -16.646 14.4475 3.03739 1.42351 -5.2364  -0.37365 0.0352609  -0.11866 -0.508629  0.114171 0.0882604  0.848806   1.72256   9.61577   -16.646   14.5586    2.8368    1.3619 -0.461454  0.109476   0.11476  0.872872 -0.990742  0.490866 -0.693678
0.111167   1.60515   9.50899  -16.6466   14.3991   2.75446   1.36965 -0.501078  0.115464  0.102367  0.851534 -0.990854  0.489034 -0.689052 -0.851662  -8.30346   4.30089 1.60722 9.52552 -16.639 14.4465 3.00104 1.45097 -4.99783 -0.274182 0.0499132 -0.108692 -0.507297  0.113316 0.0873358  0.849813   1.79293   9.62948  -16.6394   14.5545   2.79667   1.38269 -0.463861  0.109462  0.113011  0.871825  -1.56076  0.597258 -0.825014
0.116   1.67475    9.5223    -16.64   14.3945   2.71209   1.39425 -0.503428   0.11539  0.100632  0.850364  -1.56089   0.59541 -0.820388 -0.812088  -7.86923   4.64825 1.67704 9.53994 -16.632 14.4455 2.96485 1.47829 -4.7203  -0.176178  0.0668144 -0.0971367 -0.505911  0.112438 0.0864152  0.850849    1.8624   9.63929  -16.6333   14.5504   2.69472   1.35067 -0.515878  0.119486  0.106276  0.890324  -1.92323  0.737193 -0.940459
0.120833   1.74432   9.53541  -16.6333   14.3902   2.67197   1.42033 -0.507004  0.115235 0.0986563   0.84849  -1.92622  0.739088 -0.937761 -0.789957  -7.23209   5.78889  1.74686  9.55418 -16.6248 14.4445 2.92881 1.50549 -4.1538   0.197096 -0.0015686 -0.0233484 -0.505885  0.112792 0.0853987   0.85092   1.93272   9.65231  -16.6268   14.5466   2.65977   1.37865 -0.499635  0.114668  0.099855  0.852787  -1.51019  0.740255 -0.968671
0.125667   1.81387   9.54832  -16.6264   14.3863   2.63651   1.44925 -0.511383   0.11514 0.0963628  0.846135  -1.51317  0.742143 -0.965974 -0.794061  -7.25374   5.86725  1.81667  9.56825 -16.6174 14.4435 2.89293 1.53254 -4.14469     0.22673  -0.0293162 -0.00384635 -0.504052  0.111791 0.0845082  0.852228   2.00303   9.66517  -16.6201   14.5428   2.62471   1.40701 -0.503189  0.114658 0.0973822  0.850983  -1.03532    0.6843 -0.973319
0.1305    1.8834   9.56107  -16.6194   14.3825   2.60094   1.47857 -0.514914   0.11511 0.0938904  0.844274  -1.03831  0.686183 -0.970622 -0.803497  -7.26846   5.93468  1.88648  9.58214 -16.6099 14.4426  2.8572 1.55947 -4.13572   0.239005 -0.0487281 0.00826256 -0.502153  0.110779 0.0836212  0.853568   2.07332   9.67785  -16.6133   14.5389   2.58958   1.43569 -0.505745  0.114637 0.0948346  0.849757 -0.535066   0.58631 -0.963335
0.135333   1.95292   9.57364  -16.6123   14.3786   2.56532   1.50822 -0.517454  0.115066 0.0913443  0.843005 -0.538053  0.588193 -0.960638 -0.816331  -7.27378   5.98542  1.95628  9.59587 -16.6023 14.4416 2.82162 1.58626 -4.1269   0.237958 -0.0627814  0.0190128 -0.500194  0.109753 0.0827372  0.854936    2.11755    9.67712    -16.603    14.3239    2.45359    1.55885  -0.485137   0.113072  0.0901563   0.828907 -0.0411292   0.460084  -0.935836
0.140167    2.02242    9.58604    -16.605    14.3746    2.52968    1.53811  -0.518945   0.114944  0.0888009   0.842377 -0.0403298   0.459208  -0.937664 -1.23869 -10.2174  4.26082  2.02608  9.60942 -16.5946 14.4406 2.78619 1.61293 -5.84405   0.239293 -0.0940325  -0.117088 -0.487667 0.0705921 0.0828017  0.866222   2.18678   9.68898  -16.5955   14.3179    2.4042   1.57944 -0.499952  0.116221 0.0902761  0.853458  0.458904  0.264318  -1.07732
0.145   2.09189   9.59826  -16.5975   14.3689   2.47913   1.56091 -0.519384  0.114694 0.0863271  0.842397  0.459704  0.263439  -1.07915 -1.23716 -10.0056  4.38636  2.09587   9.6228 -16.5867 14.4396 2.75092 1.63946 -5.72168  0.222623 -0.125893 -0.105145 -0.485371 0.0690276  0.081919  0.867721     2.25598      9.7006    -16.5879      14.312     2.35584     1.60064   -0.499364    0.115564   0.0876055     0.85417    0.923698 0.000309168    -1.20437
0.149833      2.16134      9.61025       -16.59      14.3631      2.42964      1.58426      -0.5188     0.113971    0.0836718     0.843123     0.924496 -0.000575261      -1.2062 -1.19344 -9.48127  4.64794  2.16566  9.63601 -16.5788 14.4386  2.7158 1.66586 -5.42823   0.194059  -0.165879 -0.0867216 -0.483024 0.0674467 0.0810379  0.869236   2.32516   9.71198  -16.5801   14.3062   2.31002   1.62311  -0.49779  0.114306 0.0848605  0.855534   1.32799 -0.349167  -1.30916
0.154667   2.23077   9.62199  -16.5823   14.3576   2.38273   1.60876 -0.517245  0.112644 0.0809596   0.84452   1.32878  -0.35006  -1.31098 -1.12905 -8.85309  4.93949  2.23545  9.64905 -16.5706 14.4376 2.68083 1.69213 -5.08125   0.160518  -0.200919 -0.0683723  -0.48065 0.0658732  0.080157  0.870753    2.3982   9.72618  -16.5735   14.3294   2.28866   1.64599 -0.512939  0.107452 0.0798898  0.846786    1.6647 -0.773763  -1.39471
0.1595   2.30016   9.63351  -16.5746   14.3524   2.33892   1.63454 -0.514816  0.110549  0.078359  0.846524   1.66159  -0.77474   -1.3936 -0.796781  -7.05696   6.22497  2.30523  9.66193 -16.5624 14.4367   2.646 1.71827 -3.97544   0.317765  -0.300299 0.00360873 -0.479595 0.0696119 0.0791729  0.871134   2.46746   9.73724  -16.5656   14.3255   2.25456   1.67607 -0.510224  0.104557 0.0776336  0.850125   2.32293  -1.40751  -1.39035
